customer_id,customer_name,order_id,order_date,sales,order_row_number
LA-16780,Laura Armstrong,CA-2016-108882,1/9/2016,349.95,7
LA-16780,Laura Armstrong,CA-2016-122903,5/27/2016,314.55,8
LA-16780,Laura Armstrong,CA-2016-132829,12/23/2016,287.88,9
LA-16780,Laura Armstrong,CA-2016-123806,11/24/2016,207.76,10
LA-16780,Laura Armstrong,CA-2014-163552,7/11/2014,197.97,11
LA-16780,Laura Armstrong,CA-2014-163552,7/11/2014,177.2,12
LA-16780,Laura Armstrong,CA-2016-122903,5/27/2016,144.12,13
LA-16780,Laura Armstrong,CA-2016-132829,12/23/2016,131.88,14
LA-16780,Laura Armstrong,CA-2017-130771,7/29/2017,124.792,15
LA-16780,Laura Armstrong,CA-2014-163552,7/11/2014,124.11,16
LA-16780,Laura Armstrong,CA-2016-164091,9/17/2016,109.48,17
LA-16780,Laura Armstrong,CA-2014-107811,4/29/2014,99.92,18
LA-16780,Laura Armstrong,CA-2016-132829,12/23/2016,45.36,19
LA-16780,Laura Armstrong,CA-2016-155187,9/24/2016,41.96,20
LA-16780,Laura Armstrong,CA-2015-125395,6/26/2015,41.9,21
LA-16780,Laura Armstrong,CA-2016-155187,9/24/2016,41.7,22
LA-16780,Laura Armstrong,CA-2015-129700,5/4/2015,22.288,23
LA-16780,Laura Armstrong,CA-2014-163552,7/11/2014,14.4,24
LA-16780,Laura Armstrong,CA-2017-130771,7/29/2017,2.896,25
LA-16780,Laura Armstrong,CA-2016-132829,12/23/2016,2.328,26
LB-16735,Larry Blacks,CA-2017-154088,11/12/2017,26.72,1
LB-16735,Larry Blacks,CA-2016-111115,7/25/2016,21.48,2
LB-16735,Larry Blacks,CA-2017-160045,4/26/2017,1.988,3
LB-16795,Laurel Beltran,US-2016-155768,12/1/2016,1112.94,1
LB-16795,Laurel Beltran,CA-2017-147032,7/31/2017,849.95,2
LB-16795,Laurel Beltran,US-2016-157490,10/6/2016,703.71,3
LB-16795,Laurel Beltran,CA-2016-131968,11/11/2016,671.544,4
LB-16795,Laurel Beltran,CA-2017-118199,5/9/2017,286.85,5
LB-16795,Laurel Beltran,US-2014-150119,4/23/2014,281.372,6
LB-16795,Laurel Beltran,US-2014-150119,4/23/2014,281.372,7
LB-16795,Laurel Beltran,CA-2017-118199,5/9/2017,199.98,8
LB-16795,Laurel Beltran,CA-2017-118199,5/9/2017,147.92,9
LB-16795,Laurel Beltran,CA-2017-118199,5/9/2017,104.28,10
LB-16795,Laurel Beltran,US-2016-157490,10/6/2016,67.96,11
LB-16795,Laurel Beltran,CA-2017-118199,5/9/2017,66.96,12
LB-16795,Laurel Beltran,US-2016-155768,12/1/2016,47.9,13
LB-16795,Laurel Beltran,US-2016-155768,12/1/2016,31.96,14
LB-16795,Laurel Beltran,US-2016-155768,12/1/2016,22.92,15
LB-16795,Laurel Beltran,US-2014-150119,4/23/2014,22.336,16
LB-16795,Laurel Beltran,US-2016-157490,10/6/2016,17.904,17
LB-16795,Laurel Beltran,CA-2016-124583,9/1/2016,12.78,18
LB-16795,Laurel Beltran,US-2016-157490,10/6/2016,11.976,19
LB-16795,Laurel Beltran,CA-2017-147032,7/31/2017,11.54,20
LB-16795,Laurel Beltran,CA-2017-147032,7/31/2017,11.01,21
LB-16795,Laurel Beltran,CA-2016-131968,11/11/2016,9.888,22
LB-16795,Laurel Beltran,US-2014-150119,4/23/2014,7.488,23
LB-16795,Laurel Beltran,US-2016-162103,11/13/2016,3.136,24
LC-16870,Lena Cacioppo,CA-2015-150770,5/3/2015,339.96,1
LC-16870,Lena Cacioppo,CA-2017-113705,3/27/2017,332.94,2
LC-16870,Lena Cacioppo,CA-2017-113705,3/27/2017,292.1,3
LC-16870,Lena Cacioppo,US-2015-156867,11/13/2015,238.896,4
LC-16870,Lena Cacioppo,CA-2017-113705,3/27/2017,206.1,5
LC-16870,Lena Cacioppo,CA-2016-110898,3/6/2016,159.04,6
LC-16870,Lena Cacioppo,CA-2016-110898,3/6/2016,145.98,7
LC-16870,Lena Cacioppo,CA-2016-111283,2/29/2016,111.104,8
LC-16870,Lena Cacioppo,US-2015-156867,11/13/2015,102.36,9
LC-16870,Lena Cacioppo,CA-2017-118017,12/3/2017,102.336,10
LC-16870,Lena Cacioppo,CA-2017-118017,12/3/2017,76.752,11
LC-16870,Lena Cacioppo,US-2017-125647,9/23/2017,73.176,12
LC-16870,Lena Cacioppo,CA-2015-150770,5/3/2015,62.496,13
LC-16870,Lena Cacioppo,CA-2015-150770,5/3/2015,49.568,14
LC-16870,Lena Cacioppo,CA-2017-118017,12/3/2017,47.32,15
LC-16870,Lena Cacioppo,US-2017-125647,9/23/2017,39.984,16
LC-16870,Lena Cacioppo,US-2015-156867,11/13/2015,36.882,17
LC-16870,Lena Cacioppo,CA-2017-118017,12/3/2017,23.376,18
LC-16870,Lena Cacioppo,US-2017-125647,9/23/2017,20.736,19
LC-16870,Lena Cacioppo,CA-2017-113705,3/27/2017,17.76,20
LC-16870,Lena Cacioppo,CA-2017-113705,3/27/2017,17.64,21
LC-16870,Lena Cacioppo,CA-2017-118017,12/3/2017,16.72,22
LC-16870,Lena Cacioppo,CA-2017-118017,12/3/2017,16.192,23
LC-16870,Lena Cacioppo,CA-2017-118017,12/3/2017,13.344,24
LC-16870,Lena Cacioppo,CA-2017-118017,12/3/2017,10.32,25
LC-16870,Lena Cacioppo,CA-2015-150770,5/3/2015,8.82,26
LC-16870,Lena Cacioppo,CA-2017-113705,3/27/2017,8.26,27
LC-16870,Lena Cacioppo,CA-2016-167584,8/12/2016,6.48,28
LC-16870,Lena Cacioppo,CA-2016-110898,3/6/2016,2.334,29
LC-16870,Lena Cacioppo,CA-2016-110898,3/6/2016,1.728,30
LC-16885,Lena Creighton,US-2015-163825,6/16/2015,3050.376,1
LC-16885,Lena Creighton,CA-2014-139192,5/27/2014,1113.504,2
LC-16885,Lena Creighton,US-2017-113992,12/14/2017,974.988,3
LC-16885,Lena Creighton,CA-2015-124058,11/20/2015,572.16,4
LC-16885,Lena Creighton,CA-2016-107146,6/17/2016,483.136,5
LC-16885,Lena Creighton,CA-2014-110100,4/25/2014,302.376,6
LC-16885,Lena Creighton,CA-2016-107146,6/17/2016,266.352,7
LC-16885,Lena Creighton,CA-2015-157133,11/28/2015,151.96,8
LC-16885,Lena Creighton,US-2015-163825,6/16/2015,133.98,9
LC-16885,Lena Creighton,CA-2017-157448,11/16/2017,119.94,10
LC-16885,Lena Creighton,CA-2014-139192,5/27/2014,99.99,11
LC-16885,Lena Creighton,CA-2016-145583,10/13/2016,76.176,12
LC-16885,Lena Creighton,CA-2015-124058,11/20/2015,72.744,13
LC-16885,Lena Creighton,CA-2016-145583,10/13/2016,65.88,14
LC-16885,Lena Creighton,CA-2016-145583,10/13/2016,43.12,15
LC-16885,Lena Creighton,CA-2016-145583,10/13/2016,35.44,16
LC-16885,Lena Creighton,CA-2016-103359,12/22/2016,25.584,17
LC-16885,Lena Creighton,CA-2016-145583,10/13/2016,20.04,18
LC-16885,Lena Creighton,CA-2017-143861,6/12/2017,17.088,19
LC-16885,Lena Creighton,CA-2017-157448,11/16/2017,12.42,20
LC-16885,Lena Creighton,CA-2016-145583,10/13/2016,11.52,21
LC-16885,Lena Creighton,CA-2015-106362,12/11/2015,10.332,22
LC-16885,Lena Creighton,CA-2016-145583,10/13/2016,4.02,23
LC-16930,Linda Cazamias,CA-2016-107202,5/21/2016,2396.4,1
LC-16930,Linda Cazamias,CA-2016-152289,8/26/2016,1024.716,2
LC-16930,Linda Cazamias,US-2017-137491,11/19/2017,305.312,3
LC-16930,Linda Cazamias,CA-2016-111913,8/4/2016,302.384,4
LC-16930,Linda Cazamias,CA-2016-152289,8/26/2016,159.984,5
LC-16930,Linda Cazamias,CA-2017-120999,9/10/2017,147.168,6
LC-16930,Linda Cazamias,CA-2014-109491,2/20/2014,62.31,7
LC-16930,Linda Cazamias,CA-2016-111913,8/4/2016,20.952,8
LC-16930,Linda Cazamias,CA-2016-143476,9/11/2016,20.736,9
LC-16930,Linda Cazamias,CA-2014-109491,2/20/2014,20.32,10
LC-16930,Linda Cazamias,CA-2016-111913,8/4/2016,11.784,11
LC-16930,Linda Cazamias,CA-2016-143476,9/11/2016,9.568,12
LC-16930,Linda Cazamias,CA-2017-167080,6/10/2017,8.4,13
LC-16930,Linda Cazamias,CA-2016-143476,9/11/2016,2.912,14
LC-16960,Lindsay Castell,CA-2015-111038,12/1/2015,2676.672,1
LC-16960,Lindsay Castell,US-2016-139262,2/21/2016,432.456,2
LC-16960,Lindsay Castell,CA-2016-105753,10/20/2016,61.1,3
LC-16960,Lindsay Castell,US-2016-139262,2/21/2016,34.86,4
LC-16960,Lindsay Castell,CA-2015-132276,2/23/2015,26.88,5
LC-16960,Lindsay Castell,CA-2015-132276,2/23/2015,10.896,6
LC-16960,Lindsay Castell,US-2016-139262,2/21/2016,3.762,7
LC-17050,Liz Carlisle,CA-2016-118514,2/3/2016,866.4,1
LC-17050,Liz Carlisle,CA-2014-129147,11/2/2014,539.964,2
LC-17050,Liz Carlisle,CA-2014-115161,1/31/2014,290.666,3
LC-17050,Liz Carlisle,CA-2017-137498,9/9/2017,243.92,4
LC-17050,Liz Carlisle,CA-2014-129147,11/2/2014,50.232,5
LC-17050,Liz Carlisle,CA-2017-137498,9/9/2017,47.52,6
LC-17050,Liz Carlisle,US-2017-119319,11/6/2017,30.56,7
LC-17050,Liz Carlisle,CA-2014-129147,11/2/2014,19.242,8
LC-17050,Liz Carlisle,CA-2017-137498,9/9/2017,6.56,9
LC-17140,Logan Currie,CA-2017-162789,9/22/2017,1071.0,1
LC-17140,Logan Currie,CA-2016-137043,12/23/2016,572.76,2
LC-17140,Logan Currie,CA-2016-137043,12/23/2016,286.38,3
LC-17140,Logan Currie,CA-2014-102869,9/9/2014,135.516,4
LC-17140,Logan Currie,CA-2016-101693,6/25/2016,85.246,5
LC-17140,Logan Currie,US-2017-116701,12/17/2017,66.284,6
LC-17140,Logan Currie,CA-2017-169439,9/9/2017,66.112,7
LC-17140,Logan Currie,CA-2016-130477,4/8/2016,64.96,8
LC-17140,Logan Currie,CA-2014-102869,9/9/2014,64.704,9
LC-17140,Logan Currie,CA-2015-119907,12/1/2015,55.424,10
LC-17140,Logan Currie,CA-2016-101693,6/25/2016,32.712,11
LC-17140,Logan Currie,CA-2017-169439,9/9/2017,25.92,12
LC-17140,Logan Currie,CA-2016-130477,4/8/2016,20.04,13
LC-17140,Logan Currie,CA-2014-102869,9/9/2014,17.472,14
LC-17140,Logan Currie,CA-2014-102869,9/9/2014,15.552,15
LC-17140,Logan Currie,CA-2017-133431,12/17/2017,15.24,16
LC-17140,Logan Currie,CA-2017-133431,12/17/2017,13.23,17
LC-17140,Logan Currie,CA-2016-130477,4/8/2016,12.96,18
LC-17140,Logan Currie,CA-2017-162789,9/22/2017,12.07,19
LD-16855,Lela Donovan,CA-2016-152331,6/26/2016,5.304,1
LD-17005,Lisa DeCherney,CA-2014-124856,9/29/2014,1395.54,1
LD-17005,Lisa DeCherney,CA-2016-139878,11/11/2016,257.98,2
LD-17005,Lisa DeCherney,CA-2014-124856,9/29/2014,117.36,3
LD-17005,Lisa DeCherney,CA-2014-124856,9/29/2014,77.52,4
LD-17005,Lisa DeCherney,CA-2016-116379,11/7/2016,57.584,5
LD-17005,Lisa DeCherney,CA-2016-142762,5/23/2016,37.05,6
LD-17005,Lisa DeCherney,CA-2014-124856,9/29/2014,18.9,7
LE-16810,Laurel Elliston,CA-2016-157245,5/19/2016,641.96,1
LE-16810,Laurel Elliston,CA-2017-108329,12/9/2017,444.768,2
LE-16810,Laurel Elliston,US-2017-150595,5/22/2017,181.986,3
LE-16810,Laurel Elliston,CA-2014-100706,12/16/2014,99.98,4
LE-16810,Laurel Elliston,CA-2015-131779,6/12/2015,29.9,5
LE-16810,Laurel Elliston,CA-2014-100706,12/16/2014,29.46,6
LE-16810,Laurel Elliston,US-2017-150595,5/22/2017,22.344,7
LE-16810,Laurel Elliston,US-2014-117058,5/27/2014,17.46,8
LE-16810,Laurel Elliston,US-2017-150595,5/22/2017,1.592,9
LF-17185,Luke Foster,CA-2014-169019,7/26/2014,2177.584,1
LF-17185,Luke Foster,CA-2015-109512,3/5/2015,563.4,2
LF-17185,Luke Foster,CA-2014-169019,7/26/2014,431.136,3
LF-17185,Luke Foster,CA-2015-109512,3/5/2015,383.607,4
LF-17185,Luke Foster,CA-2017-148264,12/8/2017,128.9,5
LF-17185,Luke Foster,CA-2017-148264,12/8/2017,60.12,6
LF-17185,Luke Foster,CA-2017-118521,2/16/2017,37.94,7
LF-17185,Luke Foster,CA-2017-148264,12/8/2017,29.79,8
LF-17185,Luke Foster,CA-2015-109512,3/5/2015,29.34,9
LF-17185,Luke Foster,CA-2014-110030,12/6/2014,23.976,10
LF-17185,Luke Foster,CA-2014-169019,7/26/2014,17.496,11
LF-17185,Luke Foster,CA-2014-169019,7/26/2014,16.784,12
LF-17185,Luke Foster,CA-2014-113166,12/24/2014,9.568,13
LF-17185,Luke Foster,CA-2014-169019,7/26/2014,8.88,14
LF-17185,Luke Foster,CA-2016-106341,10/20/2016,7.152,15
LF-17185,Luke Foster,CA-2014-169019,7/26/2014,4.836,16
LH-16750,Larry Hughes,CA-2017-133235,8/1/2017,271.96,1
LH-16750,Larry Hughes,CA-2017-129707,4/25/2017,8.896,2
LH-16750,Larry Hughes,CA-2014-117478,9/21/2014,6.57,3
LH-16900,Lena Hernandez,US-2014-156559,8/19/2014,638.82,1
LH-16900,Lena Hernandez,CA-2014-109855,9/1/2014,357.0,2
LH-16900,Lena Hernandez,US-2015-136749,12/25/2015,275.88,3
LH-16900,Lena Hernandez,CA-2016-113733,12/8/2016,249.584,4
LH-16900,Lena Hernandez,US-2017-169320,7/23/2017,159.75,5
LH-16900,Lena Hernandez,US-2015-136749,12/25/2015,157.9,6
LH-16900,Lena Hernandez,US-2017-103814,12/9/2017,143.856,7
LH-16900,Lena Hernandez,CA-2014-123323,11/7/2014,123.144,8
LH-16900,Lena Hernandez,CA-2016-113733,12/8/2016,68.112,9
LH-16900,Lena Hernandez,CA-2016-169194,6/20/2016,45.0,10
LH-16900,Lena Hernandez,CA-2014-109855,9/1/2014,23.744,11
LH-16900,Lena Hernandez,CA-2016-169194,6/20/2016,21.8,12
LH-16900,Lena Hernandez,CA-2016-113733,12/8/2016,16.56,13
LH-16900,Lena Hernandez,US-2017-169320,7/23/2017,11.68,14
LH-16900,Lena Hernandez,CA-2014-126277,9/13/2014,2.502,15
LH-17020,Lisa Hazard,CA-2015-114923,2/8/2015,107.982,1
LH-17020,Lisa Hazard,CA-2017-105991,5/5/2017,89.991,2
LH-17020,Lisa Hazard,US-2014-115987,9/8/2014,51.184,3
LH-17020,Lisa Hazard,CA-2016-166443,11/4/2016,38.29,4
LH-17020,Lisa Hazard,CA-2017-105991,5/5/2017,21.24,5
LH-17020,Lisa Hazard,CA-2017-105991,5/5/2017,9.552,6
LH-17155,Logan Haushalter,US-2016-131149,7/10/2016,338.04,1
LH-17155,Logan Haushalter,CA-2016-154739,12/10/2016,321.568,2
LH-17155,Logan Haushalter,CA-2015-121965,6/19/2015,186.69,3
LH-17155,Logan Haushalter,CA-2016-144092,11/5/2016,158.13,4
LH-17155,Logan Haushalter,US-2016-131149,7/10/2016,154.24,5
LH-17155,Logan Haushalter,CA-2016-144092,11/5/2016,113.888,6
LH-17155,Logan Haushalter,CA-2016-141019,5/14/2016,79.384,7
LH-17155,Logan Haushalter,CA-2016-144092,11/5/2016,72.0,8
LH-17155,Logan Haushalter,US-2016-139486,5/21/2016,66.26,9
LH-17155,Logan Haushalter,CA-2016-133340,12/9/2016,61.929,10
LH-17155,Logan Haushalter,CA-2016-133340,12/9/2016,59.98,11
LH-17155,Logan Haushalter,US-2016-139486,5/21/2016,55.176,12
LH-17155,Logan Haushalter,CA-2015-121965,6/19/2015,12.56,13
LH-17155,Logan Haushalter,CA-2014-113320,12/12/2014,12.54,14
LH-17155,Logan Haushalter,US-2016-131912,10/29/2016,11.744,15
LH-17155,Logan Haushalter,CA-2016-133340,12/9/2016,10.9,16
LH-17155,Logan Haushalter,CA-2014-113320,12/12/2014,9.24,17
LH-17155,Logan Haushalter,CA-2014-113320,12/12/2014,8.94,18
LH-17155,Logan Haushalter,CA-2015-121965,6/19/2015,6.48,19
LL-16840,Lauren Leatherbury,CA-2015-137974,4/16/2015,1196.86,1
LL-16840,Lauren Leatherbury,CA-2015-137974,4/16/2015,569.64,2
LL-16840,Lauren Leatherbury,CA-2015-137974,4/16/2015,523.26,3
LL-16840,Lauren Leatherbury,CA-2014-153927,8/12/2014,272.61,4
LL-16840,Lauren Leatherbury,CA-2017-120222,4/25/2017,73.344,5
LL-16840,Lauren Leatherbury,US-2017-163195,2/17/2017,29.16,6
LL-16840,Lauren Leatherbury,CA-2017-120222,4/25/2017,19.05,7
LL-16840,Lauren Leatherbury,CA-2014-134061,4/29/2014,17.46,8
LL-16840,Lauren Leatherbury,CA-2014-153927,8/12/2014,14.04,9
LL-16840,Lauren Leatherbury,CA-2015-164833,6/4/2015,9.26,10
LL-16840,Lauren Leatherbury,CA-2015-137974,4/16/2015,9.14,11
LL-16840,Lauren Leatherbury,CA-2015-164833,6/4/2015,7.38,12
LM-17065,Liz MacKendrick,US-2015-120161,12/18/2015,646.776,1
LM-17065,Liz MacKendrick,CA-2014-104283,6/27/2014,306.2,2
LM-17065,Liz MacKendrick,CA-2014-104283,6/27/2014,223.96,3
LM-17065,Liz MacKendrick,CA-2014-104283,6/27/2014,85.98,4
LM-17065,Liz MacKendrick,CA-2016-105263,8/6/2016,38.34,5
LM-17065,Liz MacKendrick,CA-2015-169740,2/20/2015,29.99,6
LM-17065,Liz MacKendrick,CA-2016-105277,12/4/2016,15.528,7
LO-17170,Lori Olson,CA-2017-141572,5/28/2017,247.44,1
LO-17170,Lori Olson,CA-2015-104038,2/6/2015,146.73,2
LO-17170,Lori Olson,CA-2017-163860,12/28/2017,113.372,3
LO-17170,Lori Olson,CA-2017-118367,10/28/2017,47.98,4
LO-17170,Lori Olson,CA-2015-143238,9/6/2015,46.32,5
LO-17170,Lori Olson,CA-2015-104038,2/6/2015,29.9,6
LO-17170,Lori Olson,CA-2017-163860,12/28/2017,7.968,7
LO-17170,Lori Olson,CA-2017-163860,12/28/2017,2.96,8
LO-17170,Lori Olson,CA-2017-163860,12/28/2017,1.68,9
LP-17080,Liz Pelletier,CA-2016-116722,11/11/2016,451.152,1
LP-17080,Liz Pelletier,CA-2017-118731,11/20/2017,84.056,2
LP-17080,Liz Pelletier,CA-2017-118731,11/20/2017,42.6,3
LP-17080,Liz Pelletier,CA-2016-116722,11/11/2016,41.96,4
LP-17080,Liz Pelletier,CA-2017-133823,5/11/2017,37.59,5
LP-17080,Liz Pelletier,CA-2017-133823,5/11/2017,37.44,6
LP-17080,Liz Pelletier,CA-2016-116722,11/11/2016,31.504,7
LP-17080,Liz Pelletier,CA-2017-133823,5/11/2017,26.032,8
LP-17080,Liz Pelletier,CA-2014-159814,6/24/2014,4.272,9
LP-17095,Liz Preis,CA-2017-121790,1/30/2017,2003.168,1
LP-17095,Liz Preis,CA-2016-112830,6/6/2016,466.32,2
LP-17095,Liz Preis,CA-2017-106782,12/21/2017,375.34,3
LP-17095,Liz Preis,CA-2016-103709,9/8/2016,261.74,4
LP-17095,Liz Preis,CA-2017-102736,9/5/2017,89.568,5
LP-17095,Liz Preis,CA-2016-112830,6/6/2016,82.64,6
LP-17095,Liz Preis,CA-2017-121804,3/3/2017,72.8,7
LP-17095,Liz Preis,CA-2017-102736,9/5/2017,71.96,8
LP-17095,Liz Preis,CA-2017-121790,1/30/2017,69.375,9
LP-17095,Liz Preis,CA-2016-118969,10/2/2016,54.792,10
LP-17095,Liz Preis,CA-2016-103709,9/8/2016,34.24,11
LP-17095,Liz Preis,CA-2017-121790,1/30/2017,31.68,12
LP-17095,Liz Preis,CA-2017-102736,9/5/2017,15.552,13
LP-17095,Liz Preis,CA-2016-103709,9/8/2016,14.88,14
LP-17095,Liz Preis,CA-2017-121790,1/30/2017,9.344,15
LR-16915,Lena Radford,CA-2014-131450,8/8/2014,1199.976,1
LR-16915,Lena Radford,CA-2016-126732,9/2/2016,1091.168,2
LR-16915,Lena Radford,CA-2017-109183,12/4/2017,649.0,3
LR-16915,Lena Radford,CA-2016-126732,9/2/2016,568.728,4
LR-16915,Lena Radford,CA-2014-131450,8/8/2014,445.96,5
LR-16915,Lena Radford,CA-2015-141327,11/30/2015,335.744,6
LR-16915,Lena Radford,CA-2014-131450,8/8/2014,327.76,7
LR-16915,Lena Radford,CA-2016-125206,1/3/2016,114.46,8
LR-16915,Lena Radford,CA-2015-141327,11/30/2015,98.352,9
LR-16915,Lena Radford,CA-2016-126732,9/2/2016,94.68,10
LR-16915,Lena Radford,US-2016-148803,12/11/2016,85.224,11
LR-16915,Lena Radford,CA-2014-131450,8/8/2014,76.12,12
LR-16915,Lena Radford,CA-2016-126732,9/2/2016,23.67,13
LR-16915,Lena Radford,CA-2016-126732,9/2/2016,18.69,14
LR-16915,Lena Radford,CA-2016-126732,9/2/2016,7.312,15
LR-16915,Lena Radford,CA-2015-141327,11/30/2015,6.048,16
LR-17035,Lisa Ryan,CA-2015-102876,9/7/2015,791.964,1
LR-17035,Lisa Ryan,CA-2016-143406,9/26/2016,454.965,2
LR-17035,Lisa Ryan,CA-2017-119011,8/20/2017,226.56,3
LR-17035,Lisa Ryan,CA-2017-119011,8/20/2017,107.88,4
LR-17035,Lisa Ryan,CA-2016-143406,9/26/2016,93.032,5
LR-17035,Lisa Ryan,CA-2014-109918,9/7/2014,83.92,6
LR-17035,Lisa Ryan,CA-2017-103506,7/23/2017,41.4,7
LR-17035,Lisa Ryan,CA-2014-109918,9/7/2014,27.36,8
LR-17035,Lisa Ryan,CA-2014-109918,9/7/2014,20.56,9
LR-17035,Lisa Ryan,CA-2017-119011,8/20/2017,17.22,10
LR-17035,Lisa Ryan,CA-2015-102876,9/7/2015,9.522,11
LR-17035,Lisa Ryan,CA-2015-102876,9/7/2015,4.923,12
LS-16945,Linda Southworth,CA-2016-114727,7/18/2016,854.352,1
LS-16945,Linda Southworth,CA-2016-114727,7/18/2016,593.568,2
LS-16945,Linda Southworth,CA-2016-114727,7/18/2016,544.008,3
LS-16945,Linda Southworth,CA-2016-114727,7/18/2016,338.04,4
LS-16945,Linda Southworth,CA-2017-100223,7/5/2017,332.028,5
LS-16945,Linda Southworth,US-2017-128832,4/24/2017,69.98,6
LS-16945,Linda Southworth,CA-2017-100223,7/5/2017,31.104,7
LS-16945,Linda Southworth,CA-2015-115420,4/25/2015,21.34,8
LS-16945,Linda Southworth,CA-2016-134362,9/29/2016,15.936,9
LS-16945,Linda Southworth,CA-2017-100223,7/5/2017,15.552,10
LS-16945,Linda Southworth,CA-2017-100223,7/5/2017,11.394,11
LS-16945,Linda Southworth,CA-2017-108000,1/12/2017,9.78,12
LS-16945,Linda Southworth,CA-2017-100223,7/5/2017,6.316,13
LS-16945,Linda Southworth,CA-2016-114727,7/18/2016,1.872,14
LS-16975,Lindsay Shagiari,CA-2017-117702,11/28/2017,1049.2,1
LS-16975,Lindsay Shagiari,CA-2014-137092,10/20/2014,505.32,2
LS-16975,Lindsay Shagiari,US-2015-138919,9/17/2015,344.22,3
LS-16975,Lindsay Shagiari,CA-2014-137092,10/20/2014,319.968,4
LS-16975,Lindsay Shagiari,US-2016-125969,11/6/2016,238.56,5
LS-16975,Lindsay Shagiari,US-2014-147648,11/26/2014,81.98,6
LS-16975,Lindsay Shagiari,US-2016-125969,11/6/2016,81.424,7
LS-16975,Lindsay Shagiari,CA-2017-164168,11/12/2017,77.952,8
LS-16975,Lindsay Shagiari,CA-2017-164168,11/12/2017,67.992,9
LS-16975,Lindsay Shagiari,CA-2017-164168,11/12/2017,44.784,10
LS-16975,Lindsay Shagiari,CA-2017-108294,12/10/2017,34.5,11
LS-16975,Lindsay Shagiari,CA-2017-164168,11/12/2017,30.56,12
LS-16975,Lindsay Shagiari,CA-2014-137092,10/20/2014,24.424,13
LS-16975,Lindsay Shagiari,CA-2017-164168,11/12/2017,22.848,14
LS-16975,Lindsay Shagiari,CA-2017-117702,11/28/2017,20.9,15
LS-16975,Lindsay Shagiari,CA-2017-164168,11/12/2017,12.224,16
LS-16975,Lindsay Shagiari,CA-2016-112025,7/30/2016,9.264,17
LS-16975,Lindsay Shagiari,CA-2014-137092,10/20/2014,8.682,18
LS-16975,Lindsay Shagiari,US-2015-118766,10/15/2015,4.464,19
LS-16975,Lindsay Shagiari,US-2015-118766,10/15/2015,3.96,20
LS-16975,Lindsay Shagiari,CA-2014-137092,10/20/2014,3.808,21
LS-16975,Lindsay Shagiari,CA-2017-117702,11/28/2017,1.64,22
LS-17200,Luke Schmidt,CA-2014-115084,10/18/2014,605.34,1
LS-17200,Luke Schmidt,US-2017-165869,7/31/2017,155.88,2
LS-17200,Luke Schmidt,CA-2016-160129,11/23/2016,70.448,3
LS-17200,Luke Schmidt,CA-2014-141110,11/26/2014,40.54,4
LS-17200,Luke Schmidt,CA-2017-169929,9/25/2017,39.9,5
LS-17200,Luke Schmidt,US-2017-165869,7/31/2017,17.52,6
LS-17200,Luke Schmidt,CA-2016-160129,11/23/2016,15.8,7
LS-17200,Luke Schmidt,CA-2014-141110,11/26/2014,14.94,8
LS-17200,Luke Schmidt,CA-2016-160129,11/23/2016,14.368,9
LS-17200,Luke Schmidt,CA-2017-131618,6/17/2017,12.224,10
LS-17200,Luke Schmidt,CA-2017-131618,6/17/2017,9.36,11
LS-17200,Luke Schmidt,CA-2014-141110,11/26/2014,7.312,12
LS-17200,Luke Schmidt,CA-2014-141110,11/26/2014,4.32,13
LS-17200,Luke Schmidt,CA-2017-131618,6/17/2017,2.304,14
LS-17230,Lycoris Saunders,CA-2015-118955,6/16/2015,197.372,1
LS-17230,Lycoris Saunders,US-2015-111927,11/14/2015,76.14,2
LS-17230,Lycoris Saunders,CA-2015-118955,6/16/2015,28.752,3
LS-17230,Lycoris Saunders,CA-2015-118955,6/16/2015,27.216,4
LS-17230,Lycoris Saunders,US-2015-111927,11/14/2015,19.96,5
LS-17230,Lycoris Saunders,CA-2014-130813,1/6/2014,19.44,6
LS-17245,Lynn Smith,CA-2014-124730,11/26/2014,279.96,1
LS-17245,Lynn Smith,US-2014-109456,10/16/2014,179.97,2
LS-17245,Lynn Smith,CA-2016-152765,6/15/2016,173.488,3
LS-17245,Lynn Smith,CA-2017-135307,11/26/2017,126.3,4
LS-17245,Lynn Smith,CA-2014-124730,11/26/2014,93.15,5
LS-17245,Lynn Smith,CA-2015-165414,12/21/2015,47.976,6
LS-17245,Lynn Smith,CA-2017-135307,11/26/2017,38.04,7
LS-17245,Lynn Smith,CA-2014-124730,11/26/2014,17.088,8
LS-17245,Lynn Smith,US-2014-109456,10/16/2014,14.352,9
LS-17245,Lynn Smith,CA-2016-136994,5/27/2016,13.38,10
LS-17245,Lynn Smith,CA-2014-124730,11/26/2014,12.912,11
LS-17245,Lynn Smith,CA-2014-124730,11/26/2014,11.52,12
LT-16765,Larry Tron,US-2015-122910,5/12/2015,201.584,1
LT-16765,Larry Tron,CA-2017-160031,12/4/2017,74.352,2
LT-16765,Larry Tron,CA-2014-126522,9/1/2014,53.94,3
LT-17110,Liz Thompson,US-2014-165659,6/1/2014,881.93,1
LT-17110,Liz Thompson,CA-2016-159373,3/13/2016,557.585,2
LT-17110,Liz Thompson,CA-2015-168207,11/2/2015,512.499,3
LT-17110,Liz Thompson,CA-2015-154620,12/12/2015,348.928,4
LT-17110,Liz Thompson,CA-2017-122700,11/26/2017,220.752,5
